datetime,aqi,co,no2,o3,so2,pm2_5,pm10,nh3
2025-11-07 10:00:00,3,104.59,0.12,101.89,0.52,32.42,91.83,0.07
2025-11-07 11:00:00,3,105.67,0.11,101.09,0.52,32.46,92.35,0.08
2025-11-07 12:00:00,3,106.36,0.1,100.16,0.5,32.45,92.06,0.08
2025-11-07 13:00:00,3,106.96,0.1,99.22,0.48,32.47,91.48,0.09
2025-11-07 14:00:00,3,107.85,0.1,99.0,0.47,32.46,90.17,0.09
2025-11-07 15:00:00,3,108.64,0.11,99.69,0.46,32.13,87.91,0.09
2025-11-07 16:00:00,3,108.53,0.12,99.98,0.45,31.41,84.75,0.09
2025-11-07 17:00:00,3,108.51,0.14,100.67,0.44,30.43,80.87,0.09
2025-11-07 18:00:00,3,108.68,0.17,101.67,0.45,29.44,76.82,0.09
2025-11-07 19:00:00,3,108.56,0.16,102.68,0.47,28.39,72.83,0.09
2025-11-07 20:00:00,3,108.15,0.15,103.65,0.48,27.29,68.67,0.08
2025-11-07 21:00:00,3,107.57,0.13,104.52,0.49,26.04,64.27,0.07
2025-11-07 22:00:00,3,107.18,0.12,105.25,0.48,24.79,60.16,0.06
2025-11-07 23:00:00,3,106.64,0.11,105.96,0.46,23.44,55.93,0.06
2025-11-08 00:00:00,3,105.99,0.1,106.8,0.46,21.98,51.45,0.05
2025-11-08 01:00:00,3,105.35,0.1,108.19,0.47,20.46,46.84,0.04
2025-11-08 02:00:00,3,104.83,0.09,109.99,0.52,18.97,42.37,0.03
2025-11-08 03:00:00,3,104.85,0.09,113.83,0.7,17.25,36.69,0.02
2025-11-08 04:00:00,3,103.96,0.09,114.66,0.72,16.02,33.44,0.02
2025-11-08 05:00:00,3,102.78,0.08,114.41,0.67,15.13,31.62,0.02
2025-11-08 06:00:00,3,102.03,0.08,114.49,0.63,14.35,30.09,0.02
2025-11-08 07:00:00,3,101.58,0.07,114.96,0.58,13.71,29.0,0.02
2025-11-08 08:00:00,3,101.27,0.11,115.42,0.55,13.36,28.61,0.01
2025-11-08 09:00:00,3,100.59,0.1,115.13,0.54,13.03,28.01,0.01
2025-11-08 10:00:00,3,100.03,0.08,114.82,0.54,12.94,27.92,0.01
2025-11-08 11:00:00,3,99.5,0.07,113.95,0.53,13.07,28.54,0.01
2025-11-08 12:00:00,3,98.81,0.06,112.84,0.52,13.3,29.52,0.01
2025-11-08 13:00:00,3,98.13,0.05,111.33,0.5,13.56,30.71,0.01
2025-11-08 14:00:00,3,97.32,0.05,110.03,0.49,13.73,31.83,0.0
2025-11-08 15:00:00,3,96.9,0.05,109.5,0.47,13.83,33.0,0.0
2025-11-08 16:00:00,3,96.34,0.06,108.53,0.44,14.38,35.92,0.0
2025-11-08 17:00:00,3,95.95,0.06,107.73,0.41,15.19,39.81,0.0
2025-11-08 18:00:00,3,96.08,0.08,107.16,0.38,16.28,44.84,0.0
2025-11-08 19:00:00,3,96.43,0.07,106.45,0.35,17.54,50.52,0.0
2025-11-08 20:00:00,3,97.0,0.07,106.01,0.33,18.65,55.62,0.0
2025-11-08 21:00:00,3,97.43,0.07,105.46,0.32,19.66,60.38,0.0
2025-11-08 22:00:00,3,98.22,0.07,104.72,0.3,20.84,65.57,0.01
2025-11-08 23:00:00,3,99.03,0.07,104.18,0.28,21.94,70.36,0.01
2025-11-09 00:00:00,3,99.56,0.07,103.5,0.27,22.82,74.25,0.01
2025-11-09 01:00:00,3,100.07,0.07,103.08,0.26,23.61,77.65,0.01
2025-11-09 02:00:00,3,100.61,0.07,102.73,0.25,24.36,80.72,0.01
2025-11-09 03:00:00,3,101.24,0.07,102.48,0.24,24.99,83.51,0.0
2025-11-09 04:00:00,3,101.65,0.07,102.58,0.24,25.36,85.09,0.0
2025-11-09 05:00:00,3,101.86,0.07,102.78,0.24,25.56,85.88,0.0
2025-11-09 06:00:00,3,102.31,0.07,103.2,0.24,25.53,85.54,0.0
2025-11-09 07:00:00,3,102.42,0.07,104.25,0.25,25.18,83.82,0.0
2025-11-09 08:00:00,3,102.5,0.1,105.78,0.26,24.74,81.8,0.0
2025-11-09 09:00:00,3,102.16,0.1,106.82,0.28,24.22,79.4,0.0
2025-11-09 10:00:00,3,102.07,0.08,107.64,0.29,23.89,77.94,0.0
2025-11-09 11:00:00,3,101.91,0.07,107.8,0.3,23.85,77.71,0.0
2025-11-09 12:00:00,3,102.16,0.06,107.42,0.31,24.03,78.46,0.0
2025-11-09 13:00:00,3,102.21,0.05,106.53,0.32,24.27,79.58,0.0
2025-11-09 14:00:00,3,102.35,0.05,105.76,0.32,24.55,80.8,0.0
2025-11-09 15:00:00,3,103.18,0.05,105.65,0.33,25.02,82.83,0.0
2025-11-09 16:00:00,3,103.8,0.06,105.84,0.34,25.42,84.62,0.0
2025-11-09 17:00:00,3,104.36,0.07,106.19,0.35,25.76,86.05,0.0
2025-11-09 18:00:00,3,105.06,0.09,106.79,0.35,26.07,87.17,0.0
2025-11-09 19:00:00,3,105.61,0.09,107.21,0.36,26.29,87.84,0.0
2025-11-09 20:00:00,3,105.92,0.09,107.61,0.36,26.43,88.12,0.0
2025-11-09 21:00:00,3,106.04,0.08,107.92,0.36,26.37,87.68,0.0
2025-11-09 22:00:00,3,106.01,0.08,108.23,0.36,26.25,86.82,0.0
2025-11-09 23:00:00,3,106.01,0.07,108.53,0.36,26.11,85.89,0.0
2025-11-10 00:00:00,3,105.73,0.07,108.81,0.36,25.86,84.57,0.0
2025-11-10 01:00:00,3,105.57,0.07,108.97,0.36,25.55,82.98,0.0
2025-11-10 02:00:00,3,105.31,0.07,109.16,0.35,25.22,81.31,0.0
2025-11-10 03:00:00,3,105.15,0.06,109.16,0.35,25.04,80.3,0.0
2025-11-10 04:00:00,3,105.15,0.06,108.98,0.34,24.97,79.86,0.0
2025-11-10 05:00:00,3,105.09,0.06,108.81,0.34,24.87,79.37,0.0
2025-11-10 06:00:00,3,105.26,0.06,108.67,0.33,24.77,78.81,0.0
2025-11-10 07:00:00,3,105.41,0.05,108.76,0.32,24.65,77.99,0.0
2025-11-10 08:00:00,3,105.61,0.08,108.91,0.32,24.48,77.12,0.0
2025-11-10 09:00:00,3,105.17,0.07,108.19,0.31,24.16,75.81,0.0
2025-11-10 10:00:00,3,104.99,0.06,107.75,0.3,23.93,74.58,0.0
2025-11-10 11:00:00,3,104.67,0.05,106.74,0.3,23.65,73.29,0.0
2025-11-10 12:00:00,3,104.13,0.04,105.37,0.29,23.33,71.88,0.0
2025-11-10 13:00:00,3,103.53,0.04,103.54,0.28,22.98,70.43,0.0
2025-11-10 14:00:00,3,102.88,0.04,101.8,0.27,22.64,69.07,0.0
2025-11-10 15:00:00,3,102.8,0.04,100.94,0.26,22.3,67.69,0.0
2025-11-10 16:00:00,3,102.64,0.04,100.29,0.25,21.83,65.94,0.0
2025-11-10 17:00:00,3,102.37,0.05,100.15,0.25,21.36,64.07,0.0
2025-11-10 18:00:00,3,102.59,0.06,100.47,0.25,20.93,62.31,0.0
2025-11-10 19:00:00,3,102.65,0.06,101.06,0.25,20.5,60.56,0.0
2025-11-10 20:00:00,3,102.76,0.06,101.6,0.25,20.06,58.75,0.0
2025-11-10 21:00:00,3,102.69,0.06,102.15,0.25,19.62,56.97,0.0
2025-11-10 22:00:00,3,102.67,0.06,102.75,0.25,19.29,55.57,0.0
2025-11-10 23:00:00,3,102.62,0.05,103.29,0.25,19.03,54.36,0.0
2025-11-11 00:00:00,3,102.65,0.05,103.55,0.25,18.8,53.26,0.0
2025-11-11 01:00:00,3,102.7,0.05,103.77,0.25,18.61,52.4,0.0
2025-11-11 02:00:00,3,102.72,0.05,103.97,0.25,18.5,51.72,0.0
2025-11-11 03:00:00,3,102.59,0.05,103.86,0.25,18.41,51.17,0.0
2025-11-11 04:00:00,3,102.61,0.05,103.81,0.25,18.38,50.87,0.0
2025-11-11 05:00:00,3,102.64,0.04,103.66,0.24,18.37,50.71,0.0
2025-11-11 06:00:00,3,102.56,0.04,103.81,0.24,18.4,50.64,0.0
2025-11-11 07:00:00,3,102.92,0.04,103.93,0.23,18.45,50.6,0.0
2025-11-11 08:00:00,3,103.05,0.06,104.21,0.23,18.49,50.47,0.0
2025-11-11 09:00:00,3,102.8,0.05,103.78,0.23,18.48,50.14,0.0
2025-11-11 10:00:00,3,102.66,0.04,103.4,0.22,18.5,49.92,0.0
2025-11-11 11:00:00,3,102.34,0.03,102.66,0.22,18.53,49.58,0.0
2025-11-11 12:00:00,3,101.83,0.03,101.3,0.22,18.55,49.29,0.0
2025-11-11 13:00:00,2,101.34,0.03,99.47,0.21,18.59,49.04,0.0
2025-11-11 14:00:00,2,100.77,0.03,97.66,0.2,18.63,48.87,0.0
2025-11-11 15:00:00,2,100.7,0.03,96.61,0.2,18.68,48.74,0.0
2025-11-11 16:00:00,2,100.58,0.03,95.87,0.2,18.61,48.3,0.0
2025-11-11 17:00:00,2,100.38,0.04,95.84,0.2,18.51,47.79,0.0
2025-11-11 18:00:00,2,100.63,0.05,96.21,0.2,18.43,47.29,0.0
2025-11-11 19:00:00,2,100.69,0.05,96.78,0.21,18.33,46.73,0.0
2025-11-11 20:00:00,2,100.84,0.05,97.3,0.22,18.23,46.17,0.0
2025-11-11 21:00:00,2,100.8,0.05,97.52,0.22,18.13,45.64,0.0
2025-11-11 22:00:00,2,100.84,0.05,97.87,0.23,18.11,45.27,0.0
2025-11-11 23:00:00,2,100.91,0.05,98.21,0.23,18.08,44.93,0.0
2025-11-12 00:00:00,2,100.82,0.05,98.39,0.24,18.04,44.49,0.0
2025-11-12 01:00:00,2,100.84,0.04,98.61,0.25,17.99,44.05,0.0
2025-11-12 02:00:00,2,100.86,0.04,98.96,0.25,17.92,43.55,0.0
2025-11-12 03:00:00,2,100.87,0.04,99.18,0.26,17.81,43.08,0.0
2025-11-12 04:00:00,2,101.04,0.04,99.3,0.26,17.72,42.77,0.0
2025-11-12 05:00:00,2,101.08,0.04,99.51,0.26,17.63,42.57,0.0
2025-11-12 06:00:00,2,101.27,0.04,99.69,0.26,17.52,42.37,0.0
2025-11-12 07:00:00,3,101.62,0.04,100.15,0.27,17.4,42.13,0.0
2025-11-12 08:00:00,3,102.03,0.06,100.51,0.28,17.28,41.81,0.0
2025-11-12 09:00:00,3,101.93,0.05,100.45,0.3,17.11,41.25,0.0
2025-11-12 10:00:00,3,102.07,0.05,100.03,0.31,17.01,40.71,0.0
2025-11-12 11:00:00,2,101.91,0.04,99.35,0.34,16.95,40.28,0.0
2025-11-12 12:00:00,2,101.86,0.04,98.41,0.36,16.93,39.88,0.0
2025-11-12 13:00:00,2,101.5,0.04,97.27,0.37,16.88,39.39,0.0
2025-11-12 14:00:00,2,101.2,0.04,96.41,0.4,16.89,38.82,0.0
2025-11-12 15:00:00,2,101.44,0.05,96.49,0.43,16.94,38.25,0.0
2025-11-12 16:00:00,2,101.4,0.05,96.55,0.44,16.89,37.53,0.0
2025-11-12 17:00:00,2,101.29,0.06,96.78,0.46,16.8,36.75,0.0
2025-11-12 18:00:00,2,101.65,0.08,97.7,0.48,16.79,36.03,0.0
2025-11-12 19:00:00,2,101.91,0.08,98.39,0.5,16.77,35.39,0.0
2025-11-12 20:00:00,2,102.12,0.08,99.0,0.51,16.74,34.84,0.0
2025-11-12 21:00:00,2,102.07,0.07,99.32,0.51,16.67,34.26,0.0
2025-11-12 22:00:00,2,102.21,0.07,99.55,0.52,16.66,33.86,0.0
2025-11-12 23:00:00,3,102.33,0.07,100.01,0.52,16.65,33.44,0.0
2025-11-13 00:00:00,3,102.47,0.06,100.41,0.53,16.63,33.0,0.0
2025-11-13 01:00:00,3,102.62,0.06,101.1,0.54,16.64,32.71,0.0
2025-11-13 02:00:00,3,103.12,0.06,101.78,0.57,16.74,32.72,0.0
2025-11-13 03:00:00,3,103.56,0.06,102.8,0.61,16.93,33.15,0.0
2025-11-13 04:00:00,3,103.9,0.06,103.7,0.66,17.23,33.96,0.0
2025-11-13 05:00:00,3,104.66,0.06,104.55,0.73,17.63,35.09,0.0
2025-11-13 06:00:00,3,105.72,0.07,105.48,0.82,18.14,36.41,0.0
2025-11-13 07:00:00,3,106.66,0.07,106.5,0.92,18.66,37.77,0.0
2025-11-13 08:00:00,3,107.7,0.1,107.37,1.02,19.14,39.04,0.0
2025-11-13 09:00:00,3,109.2,0.11,108.66,1.22,19.62,39.84,0.0
2025-11-13 10:00:00,3,111.01,0.11,109.62,1.39,20.15,40.68,0.0
2025-11-13 11:00:00,3,112.7,0.11,109.44,1.51,20.69,41.72,0.0
2025-11-13 12:00:00,3,113.87,0.1,108.88,1.55,21.2,42.72,0.0
2025-11-13 13:00:00,3,114.68,0.1,107.93,1.57,21.68,43.59,0.0
2025-11-13 14:00:00,3,116.25,0.11,107.64,1.65,22.3,44.5,0.0
2025-11-13 15:00:00,3,118.68,0.12,109.04,1.84,23.19,45.54,0.0
2025-11-13 16:00:00,3,119.95,0.14,110.3,1.99,23.85,46.2,0.0
2025-11-13 17:00:00,3,120.35,0.17,111.25,2.09,24.19,46.34,0.0
2025-11-13 18:00:00,3,120.44,0.2,112.04,2.15,24.36,46.25,0.0
2025-11-13 19:00:00,3,119.69,0.18,111.6,2.06,24.15,45.78,0.0
2025-11-13 20:00:00,3,118.67,0.16,111.27,1.95,23.86,45.13,0.0
2025-11-13 21:00:00,3,117.96,0.15,111.09,1.88,23.66,44.56,0.0
2025-11-13 22:00:00,3,117.79,0.14,111.1,1.87,23.63,44.4,0.0
2025-11-13 23:00:00,3,118.06,0.13,111.2,1.89,23.71,44.62,0.0
2025-11-14 00:00:00,3,118.73,0.13,111.17,1.95,23.93,45.26,0.0
2025-11-14 01:00:00,3,118.08,0.13,110.17,1.87,23.68,45.13,0.0
2025-11-14 02:00:00,3,117.07,0.12,108.95,1.73,23.24,44.75,0.0
2025-11-14 03:00:00,3,116.07,0.11,107.94,1.61,22.77,44.48,0.0
2025-11-14 04:00:00,3,115.55,0.1,107.31,1.55,22.43,44.55,0.0
2025-11-14 05:00:00,3,115.91,0.1,107.62,1.62,22.4,45.12,0.0
2025-11-14 06:00:00,3,125.77,0.15,113.44,2.8,25.38,50.69,0.0
2025-11-14 07:00:00,3,132.49,0.18,116.61,3.66,27.1,54.23,0.0
2025-11-14 08:00:00,3,133.79,0.25,117.27,3.95,27.2,55.05,0.0
2025-11-14 09:00:00,3,133.41,0.27,116.34,3.99,26.79,54.8,0.0
2025-11-14 10:00:00,3,131.77,0.26,115.05,3.76,26.01,53.68,0.0
2025-11-14 11:00:00,3,132.2,0.24,115.47,3.88,26.13,54.17,0.0
2025-11-14 12:00:00,3,139.8,0.26,121.02,5.18,29.44,60.16,0.0
2025-11-14 13:00:00,3,150.67,0.29,127.98,6.62,34.19,68.18,0.0
2025-11-14 14:00:00,3,158.92,0.32,133.48,7.53,37.91,74.27,0.0
2025-11-14 15:00:00,3,166.14,0.37,138.7,8.15,41.09,79.43,0.0
2025-11-14 16:00:00,4,169.13,0.42,140.97,8.26,42.52,81.62,0.0
2025-11-14 17:00:00,4,169.88,0.49,142.17,8.21,42.84,82.0,0.0
2025-11-14 18:00:00,4,170.58,0.52,142.82,8.2,42.89,81.91,0.0
2025-11-14 19:00:00,4,170.28,0.45,142.87,8.1,42.56,81.08,0.0
2025-11-14 20:00:00,4,169.04,0.41,142.41,7.92,41.76,79.28,0.0
2025-11-14 21:00:00,4,167.35,0.38,141.77,7.7,40.83,77.13,0.0
2025-11-14 22:00:00,4,165.98,0.37,141.21,7.51,39.99,75.35,0.0
2025-11-14 23:00:00,4,164.61,0.36,140.54,7.32,39.25,73.81,0.0
2025-11-15 00:00:00,4,163.84,0.35,140.08,7.18,38.65,72.69,0.0
2025-11-15 01:00:00,3,163.32,0.35,139.38,7.06,38.15,71.89,0.0
2025-11-15 02:00:00,3,163.08,0.35,138.72,7.0,37.68,71.21,0.0
2025-11-15 03:00:00,3,162.5,0.35,138.42,7.0,37.07,70.23,0.0
2025-11-15 04:00:00,3,161.98,0.35,137.87,7.03,36.35,69.07,0.0
2025-11-15 05:00:00,3,161.34,0.36,137.48,7.1,35.6,67.98,0.02
2025-11-15 06:00:00,3,161.45,0.37,137.58,7.24,35.06,67.48,0.05
2025-11-15 07:00:00,3,161.68,0.38,137.31,7.28,34.5,67.0,0.07
2025-11-15 08:00:00,3,160.89,0.5,136.69,7.15,33.83,66.26,0.09
2025-11-15 09:00:00,3,160.89,0.58,135.72,7.11,33.48,66.34,0.11
2025-11-15 10:00:00,3,162.96,0.63,135.51,7.33,33.95,68.02,0.13
2025-11-15 11:00:00,3,165.99,0.62,136.48,7.56,34.96,70.74,0.14
2025-11-15 12:00:00,3,168.4,0.56,137.68,7.68,36.36,73.8,0.12
2025-11-15 13:00:00,3,171.91,0.52,138.97,7.78,38.04,77.12,0.09
2025-11-15 14:00:00,4,175.41,0.52,140.71,7.94,39.99,81.18,0.07
2025-11-15 15:00:00,4,176.93,0.54,142.48,7.95,41.41,84.56,0.05
2025-11-15 16:00:00,4,174.52,0.58,143.31,7.83,41.82,86.27,0.03
2025-11-15 17:00:00,4,171.82,0.66,143.48,7.73,41.74,87.25,0.03
2025-11-15 18:00:00,4,167.96,0.66,143.11,7.57,41.35,87.87,0.05
2025-11-15 19:00:00,4,163.99,0.55,142.08,7.3,40.78,87.85,0.07
2025-11-15 20:00:00,4,161.14,0.49,141.06,7.06,40.21,87.38,0.09
2025-11-15 21:00:00,4,158.86,0.46,140.38,6.91,39.92,87.64,0.11
2025-11-15 22:00:00,3,157.92,0.46,139.77,6.91,39.96,88.74,0.14
2025-11-15 23:00:00,3,157.86,0.46,139.36,7.05,40.19,90.4,0.18
2025-11-16 00:00:00,3,158.86,0.48,139.21,7.32,40.58,92.57,0.22
2025-11-16 01:00:00,3,161.68,0.54,138.89,7.83,41.22,95.74,0.3
2025-11-16 02:00:00,3,168.29,0.68,138.37,8.67,42.13,99.77,0.45
2025-11-16 03:00:00,4,176.39,0.85,137.92,9.8,43.22,104.79,0.62
2025-11-16 04:00:00,4,185.7,1.04,136.57,10.94,44.52,110.87,0.83
2025-11-16 05:00:00,4,195.37,1.21,134.47,11.79,45.86,117.39,1.07
2025-11-16 06:00:00,4,203.0,1.3,131.91,12.13,47.09,123.62,1.29
2025-11-16 07:00:00,4,205.4,1.29,130.22,11.86,47.83,127.79,1.44
2025-11-16 08:00:00,4,204.06,1.57,129.03,11.28,48.08,129.93,1.52
2025-11-16 09:00:00,4,206.15,1.86,127.53,10.64,48.65,132.2,1.64
2025-11-16 10:00:00,4,214.98,1.99,127.56,10.26,50.53,137.15,1.84
2025-11-16 11:00:00,4,222.86,1.87,130.74,9.95,53.17,141.97,1.98
2025-11-16 12:00:00,4,229.71,1.58,135.91,9.88,56.8,147.22,2.03
2025-11-16 13:00:00,4,236.75,1.28,141.78,9.98,61.37,153.35,2.03
2025-11-16 14:00:00,4,239.04,1.07,146.47,9.84,64.6,155.98,1.94
2025-11-16 15:00:00,4,238.91,1.01,151.11,9.63,66.28,155.53,1.79
2025-11-16 16:00:00,4,239.27,1.08,155.05,9.52,66.93,153.48,1.64
2025-11-16 17:00:00,4,236.96,1.23,157.2,9.5,66.24,149.61,1.51
2025-11-16 18:00:00,4,233.36,1.27,157.78,9.49,64.74,144.65,1.4
2025-11-16 19:00:00,4,225.98,0.99,156.98,9.33,62.46,139.08,1.28
2025-11-16 20:00:00,4,216.46,0.8,155.67,9.05,59.95,133.93,1.18
2025-11-16 21:00:00,4,200.48,0.67,152.87,8.44,55.42,125.12,1.05
2025-11-16 22:00:00,4,190.27,0.65,151.22,8.39,52.33,120.09,0.98
2025-11-16 23:00:00,4,187.22,0.71,150.79,9.09,51.41,120.17,0.97
2025-11-17 00:00:00,4,187.83,0.81,150.96,10.1,50.89,121.5,1.01
2025-11-17 01:00:00,4,192.93,0.99,149.61,10.96,51.03,124.42,1.11
2025-11-17 02:00:00,4,200.99,1.21,147.04,11.74,51.41,128.62,1.27
2025-11-17 03:00:00,4,207.29,1.36,143.73,12.18,51.52,132.61,1.43
2025-11-17 04:00:00,4,211.66,1.45,140.03,12.26,51.21,135.47,1.59
2025-11-17 05:00:00,4,215.09,1.51,136.13,12.09,50.55,136.86,1.73
2025-11-17 06:00:00,4,217.25,1.53,132.59,11.72,49.75,136.83,1.87
2025-11-17 07:00:00,4,217.92,1.49,129.87,11.33,48.84,135.58,1.97
2025-11-17 08:00:00,4,217.22,1.84,128.66,10.95,47.96,133.34,2.03
2025-11-17 09:00:00,4,217.95,2.05,127.83,10.6,47.36,130.85,2.11
2025-11-17 10:00:00,4,223.13,1.99,129.25,10.33,47.92,130.48,2.21
2025-11-17 11:00:00,4,227.73,1.71,133.07,10.13,49.43,131.07,2.24
2025-11-17 12:00:00,4,228.34,1.29,138.07,10.06,51.6,132.06,2.16
2025-11-17 13:00:00,4,227.44,0.97,142.38,10.1,54.14,133.62,2.02
2025-11-17 14:00:00,4,224.29,0.82,145.51,10.07,55.8,133.29,1.84
2025-11-17 15:00:00,4,216.35,0.75,148.06,9.75,55.65,130.01,1.62
2025-11-17 16:00:00,4,205.93,0.73,148.72,9.1,53.79,124.11,1.4
2025-11-17 17:00:00,4,197.7,0.76,148.22,8.58,51.77,118.48,1.24
2025-11-17 18:00:00,4,189.26,0.74,146.96,8.03,49.18,111.89,1.1
2025-11-17 19:00:00,4,181.29,0.58,145.2,7.46,46.49,105.17,0.97
2025-11-17 20:00:00,4,175.51,0.49,143.49,7.07,44.66,100.55,0.87
2025-11-17 21:00:00,4,171.42,0.43,141.81,6.77,43.18,96.7,0.79
2025-11-17 22:00:00,4,168.08,0.4,140.36,6.51,41.94,93.42,0.73
2025-11-17 23:00:00,3,164.53,0.37,138.81,6.25,40.75,90.6,0.67
2025-11-18 00:00:00,3,161.52,0.34,137.35,5.97,39.64,87.96,0.61
2025-11-18 01:00:00,3,158.72,0.31,136.07,5.77,38.73,85.85,0.57
2025-11-18 02:00:00,3,156.79,0.3,134.93,5.63,38.01,84.08,0.53
2025-11-18 03:00:00,3,155.1,0.28,133.91,5.55,37.36,82.58,0.48
2025-11-18 04:00:00,3,153.41,0.27,133.02,5.52,36.76,81.05,0.45
2025-11-18 05:00:00,3,152.43,0.26,132.46,5.54,36.27,79.77,0.42
2025-11-18 06:00:00,3,151.54,0.26,132.1,5.62,35.95,78.88,0.41
2025-11-18 07:00:00,3,150.91,0.25,131.39,5.73,35.6,78.29,0.39
2025-11-18 08:00:00,3,149.93,0.32,130.67,5.82,35.15,77.6,0.36
2025-11-18 09:00:00,3,149.62,0.36,128.83,6.0,34.77,77.31,0.35
2025-11-18 10:00:00,3,150.64,0.39,127.46,6.3,34.75,78.05,0.34
2025-11-18 11:00:00,3,153.67,0.43,126.3,6.69,35.08,79.56,0.32
2025-11-18 12:00:00,3,155.6,0.43,126.23,7.05,35.7,81.34,0.28
2025-11-18 13:00:00,3,158.83,0.43,126.9,7.52,36.82,83.6,0.24
2025-11-18 14:00:00,3,164.39,0.45,129.59,8.24,38.57,86.24,0.21
2025-11-18 15:00:00,3,168.89,0.49,132.95,8.71,40.11,87.82,0.18
2025-11-18 16:00:00,3,170.83,0.55,135.63,8.8,40.78,87.35,0.17
2025-11-18 17:00:00,3,172.63,0.64,138.01,8.82,40.94,85.87,0.18
2025-11-18 18:00:00,4,174.25,0.69,140.21,8.8,40.72,83.65,0.22
2025-11-18 19:00:00,4,175.34,0.6,141.88,8.68,40.27,80.87,0.26
2025-11-18 20:00:00,4,176.04,0.54,143.31,8.5,39.75,77.98,0.3
2025-11-18 21:00:00,4,176.37,0.51,144.56,8.35,39.26,75.08,0.35
2025-11-18 22:00:00,4,176.3,0.48,145.48,8.17,38.82,72.88,0.38
2025-11-18 23:00:00,4,175.63,0.46,145.52,8.0,38.49,71.61,0.41
2025-11-19 00:00:00,4,174.87,0.44,145.12,7.84,38.29,71.05,0.43
2025-11-19 01:00:00,4,173.9,0.42,144.8,7.74,38.25,71.21,0.44
2025-11-19 02:00:00,4,173.55,0.41,144.07,7.76,38.29,71.89,0.45
2025-11-19 03:00:00,4,173.1,0.39,143.3,7.84,38.3,72.63,0.46
2025-11-19 04:00:00,4,173.38,0.39,142.22,7.98,38.33,73.58,0.49
2025-11-19 05:00:00,4,173.24,0.39,140.68,8.15,38.4,74.82,0.51
2025-11-19 06:00:00,3,173.5,0.39,139.17,8.4,38.5,76.42,0.54
2025-11-19 07:00:00,3,173.92,0.39,137.49,8.68,38.67,78.18,0.55
2025-11-19 08:00:00,3,174.29,0.49,136.07,8.86,38.77,79.66,0.55
2025-11-19 09:00:00,3,174.93,0.55,134.53,9.05,38.91,81.05,0.55
2025-11-19 10:00:00,3,177.28,0.55,133.95,9.28,39.66,83.31,0.53
2025-11-19 11:00:00,3,180.34,0.51,134.04,9.48,40.93,86.05,0.48
2025-11-19 12:00:00,3,183.44,0.45,134.78,9.56,42.46,88.66,0.42
2025-11-19 13:00:00,3,187.12,0.41,135.66,9.63,44.22,91.2,0.36
2025-11-19 14:00:00,3,192.91,0.42,137.05,9.78,46.23,94.05,0.33
2025-11-19 15:00:00,3,197.28,0.45,138.74,9.78,47.86,96.0,0.3
2025-11-19 16:00:00,3,199.12,0.49,139.56,9.58,48.6,96.49,0.28
2025-11-19 17:00:00,4,201.13,0.57,140.18,9.43,49.0,96.5,0.29
2025-11-19 18:00:00,4,202.94,0.6,140.51,9.27,49.12,96.13,0.31
2025-11-19 19:00:00,4,203.02,0.52,140.25,9.02,48.92,95.25,0.32
2025-11-19 20:00:00,3,201.39,0.46,139.69,8.64,48.26,93.47,0.32
2025-11-19 21:00:00,3,199.55,0.42,139.01,8.29,47.48,91.32,0.32
2025-11-19 22:00:00,3,197.33,0.4,138.36,7.94,46.57,88.91,0.32
2025-11-19 23:00:00,3,193.09,0.37,137.2,7.48,45.24,85.89,0.31
2025-11-20 00:00:00,3,188.21,0.34,136.11,7.09,43.58,82.12,0.32
2025-11-20 01:00:00,3,182.92,0.31,134.94,6.69,41.84,78.44,0.33
2025-11-20 02:00:00,3,177.11,0.29,133.71,6.25,40.13,75.1,0.33
2025-11-20 03:00:00,3,171.82,0.27,132.59,5.89,38.58,72.05,0.34
2025-11-20 04:00:00,3,168.37,0.26,131.87,5.76,37.56,69.99,0.34
2025-11-20 05:00:00,3,167.23,0.26,131.71,5.91,37.27,69.57,0.34
2025-11-20 06:00:00,3,168.12,0.28,131.9,6.34,37.64,70.49,0.33
2025-11-20 07:00:00,3,169.95,0.29,131.99,6.86,38.34,72.01,0.32
2025-11-20 08:00:00,3,171.91,0.38,131.62,7.32,39.03,73.48,0.29
2025-11-20 09:00:00,3,173.66,0.46,130.9,7.84,39.74,75.17,0.27
2025-11-20 10:00:00,3,176.9,0.53,130.4,8.4,40.83,77.52,0.23
2025-11-20 11:00:00,3,180.49,0.54,130.96,8.88,42.31,80.37,0.16
2025-11-20 12:00:00,3,183.73,0.5,132.37,9.17,44.1,83.25,0.08
2025-11-20 13:00:00,3,187.89,0.46,133.9,9.36,46.15,86.38,0.02
2025-11-20 14:00:00,3,193.61,0.47,136.62,9.68,48.55,90.13,0.0
2025-11-20 15:00:00,4,197.26,0.49,139.41,9.76,50.5,92.91,0.0
2025-11-20 16:00:00,4,197.04,0.53,141.0,9.52,51.37,93.76,0.0
2025-11-20 17:00:00,4,195.9,0.6,142.42,9.34,51.76,93.91,0.0
2025-11-20 18:00:00,4,194.43,0.62,143.36,9.09,51.69,93.01,0.0
2025-11-20 19:00:00,4,191.43,0.52,142.32,8.56,50.98,91.13,0.0
2025-11-20 20:00:00,4,187.56,0.44,140.9,7.92,49.84,88.36,0.0
2025-11-20 21:00:00,3,183.07,0.4,138.85,7.37,48.62,85.56,0.0
